Ligand,Conformer,atom_1_ISOTROPIC,atom_2_ISOTROPIC,atom_3_ISOTROPIC,atom_5_ISOTROPIC,atom_6_ISOTROPIC,atom_7_ISOTROPIC,atom_1_ANISOTROPIC,atom_2_ANISOTROPIC,atom_3_ANISOTROPIC,atom_5_ANISOTROPIC,atom_6_ANISOTROPIC,atom_7_ANISOTROPIC,atom_1_dD/dB-CONTRIBUTION,atom_2_dD/dB-CONTRIBUTION,atom_3_dD/dB-CONTRIBUTION,atom_5_dD/dB-CONTRIBUTION,atom_6_dD/dB-CONTRIBUTION,atom_7_dD/dB-CONTRIBUTION
R-Solphos_2,CONF_0009,104.454088,-42.641436,344.216620,222.823236,224.639756,189.104095,74.542231,235.195854,119.154867,147.735106,152.595844,54.602964,-173.719624,-369.536258,-656.841000,-195.391028,-193.041299,-144.561726
R-Solphos_2,CONF_0010,103.488295,-42.753016,347.586696,216.613714,217.572367,190.260973,68.933718,240.190962,103.753055,155.470816,155.427075,57.086665,-177.394834,-371.801877,-655.377297,-201.941530,-200.614278,-143.940992
R-Solphos_2,CONF_0011,104.506008,-42.847264,344.178141,222.859782,224.723216,189.117080,74.318068,235.379522,119.114482,147.690554,152.559109,54.583804,-173.671938,-369.743485,-656.886517,-195.365317,-192.968582,-144.587953
R-Solphos_2,CONF_0012,104.510731,-44.796307,344.617651,218.710160,217.937171,189.790503,74.171413,239.302344,117.429225,152.670109,158.041562,57.914154,-173.522180,-371.584756,-656.371678,-199.350438,-199.198123,-144.412086
R-Solphos_2,CONF_0013,104.800161,-43.922430,344.743363,220.803590,224.109747,189.632326,73.926922,237.392339,118.160516,149.485840,155.163154,58.230347,-173.398431,-370.747737,-656.258998,-196.740379,-194.110110,-144.393814
R-Solphos_2,CONF_0014,104.653574,-44.828112,344.614066,218.682094,217.983996,189.796635,73.967327,239.068244,117.512214,152.704157,157.986292,57.906890,-173.408463,-371.604396,-656.367446,-199.386275,-199.149474,-144.402046
R-Solphos_2,CONF_0015,103.753764,-42.427560,346.988121,218.968965,222.507639,190.058139,68.849744,238.414495,102.855509,151.357277,155.167681,57.214161,-177.205913,-371.551395,-656.062545,-198.834821,-196.410810,-143.943062
R-Solphos_2,CONF_0016,104.474081,-43.949282,344.342208,222.423843,220.201668,189.118193,74.324767,237.728953,118.430602,149.829343,153.779684,54.639316,-173.660416,-370.756570,-656.682419,-196.206574,-196.506187,-144.965187
R-Solphos_2,CONF_0017,103.627626,-42.157452,347.998182,222.369180,219.944557,189.875111,68.847873,239.172317,104.243210,153.826466,151.209653,53.857569,-177.292852,-371.165818,-655.041346,-196.609997,-197.530693,-144.475450
R-Solphos_2,CONF_0018,103.868710,-41.804774,347.594956,223.016901,223.475287,189.878869,68.827577,237.146984,103.145138,151.322249,151.944381,53.666065,-177.128986,-370.921072,-655.554392,-195.447508,-194.823672,-144.004039
R-Solphos_2,CONF_0019,103.870389,-41.870281,347.327354,223.031591,223.478065,189.888647,68.856470,237.334036,103.347597,151.301373,151.925643,53.706827,-177.164492,-370.984384,-655.831054,-195.444163,-194.817907,-143.981158
R-Solphos_2,CONF_0020,103.463803,-42.764417,347.596644,216.583590,217.571201,190.255531,68.943484,240.268158,103.708870,155.465998,155.361170,57.065592,-177.429875,-371.810414,-655.374002,-201.984971,-200.609369,-143.957384
R-Solphos_2,CONF_0021,103.614958,-42.147156,348.026486,222.386854,219.955190,189.898326,68.892321,239.214579,104.102018,153.873573,151.213264,53.901071,-177.288809,-371.147977,-655.016195,-196.605975,-197.544178,-144.457266
R-Solphos_2,CONF_0022,103.473013,-42.742798,347.586521,216.576260,217.553941,190.273309,68.931721,240.165204,103.795387,155.520588,155.378133,57.105928,-177.389334,-371.786369,-655.371967,-201.979430,-200.621619,-143.927692
R-Solphos_2,CONF_0023,104.400065,-44.760094,344.643535,218.641754,217.965578,189.796910,74.280860,239.314740,117.310764,152.737359,158.017752,57.923455,-173.592312,-371.552782,-656.353155,-199.416116,-199.153351,-144.396353
R-Solphos_2,CONF_0024,103.792442,-42.460957,347.016685,218.992623,222.510090,190.063266,68.822738,238.405564,102.826209,151.333518,155.126517,57.252577,-177.174670,-371.583864,-656.038488,-198.819347,-196.407813,-143.936632
R-Solphos_2,CONF_0025,104.725384,-43.990703,344.744685,220.823390,224.193742,189.610244,73.944163,237.466060,118.103821,149.431365,155.124912,58.220045,-173.424930,-370.824054,-656.269559,-196.697687,-194.005624,-144.421710
R-Solphos_2,CONF_0026,104.358832,-43.913859,344.350932,222.411559,220.203554,189.116688,74.454997,237.802359,118.365196,149.845826,153.767274,54.667785,-173.723928,-370.720442,-656.678335,-196.227567,-196.509379,-144.959098
R-Solphos_2,CONF_0027,104.468461,-42.838265,344.196977,222.839734,224.703779,189.107487,74.365242,235.361299,119.159145,147.718981,152.582720,54.548724,-173.679976,-369.731387,-656.865315,-195.381198,-192.982786,-144.584598
R-Solphos_2,CONF_0028,103.449316,-42.742342,347.586025,216.578391,217.551810,190.260545,68.937317,240.214202,103.787248,155.459986,155.399957,57.087374,-177.426381,-371.787150,-655.375128,-201.975599,-200.617155,-143.960836
S-Synphos_1,CONF_0000,104.677990,-42.927472,359.614329,224.462014,226.185255,218.776387,74.157036,235.422939,72.803528,155.882444,160.873279,162.673046,-173.546722,-369.132257,-642.117507,-190.130024,-187.481763,-176.135859
S-Synphos_1,CONF_0001,105.336772,-43.951309,360.092310,222.084528,225.558589,221.023167,73.096305,236.316737,73.801739,154.185443,162.690043,158.267244,-173.105119,-370.221158,-641.708967,-192.487062,-188.363942,-175.151881
S-Synphos_1,CONF_0002,104.037876,-43.101178,360.095729,223.949891,222.095064,218.842480,74.795185,237.495030,72.445292,157.599355,158.358169,162.621334,-173.841835,-369.294497,-641.659116,-190.776193,-191.541018,-176.158424
S-Synphos_1,CONF_0003,104.487349,-44.087229,360.556110,220.571537,220.601795,221.165728,74.081288,238.362429,73.558380,156.078833,160.810477,157.949779,-173.550873,-370.332482,-641.258684,-194.121504,-193.126233,-175.156988
S-Synphos_1,CONF_0004,102.788106,-41.500690,353.589553,224.550516,225.152239,219.185416,70.216102,239.375795,87.704808,159.504021,159.296847,162.597964,-177.368178,-369.829446,-648.438942,-190.125939,-189.110509,-175.867447
S-Synphos_1,CONF_0005,102.591307,-41.485210,353.926530,223.778206,221.936267,219.270164,70.392675,240.999097,87.795302,161.524847,155.544626,162.684682,-177.581913,-369.801530,-648.152226,-191.160239,-192.236089,-175.886802
S-Synphos_1,CONF_0006,102.763051,-41.759785,354.551908,220.962055,224.102282,221.732361,69.991440,239.883043,89.283521,155.334455,161.833039,158.206452,-177.353120,-370.145946,-647.546027,-193.566022,-190.506026,-175.044253
S-Synphos_1,CONF_0007,102.550950,-41.620459,354.842469,219.236169,220.086291,221.903845,70.200599,241.172434,89.171872,157.619245,158.149290,158.007057,-177.589454,-370.012182,-647.298525,-195.618158,-194.398222,-175.064265
S-Synphos_2,CONF_0000,104.288951,-43.004350,359.508607,226.208709,224.512513,219.638756,74.443646,235.687843,73.247722,160.727468,155.951484,163.666101,-173.671229,-369.210429,-642.223157,-187.309971,-190.035720,-180.043117
S-Synphos_2,CONF_0001,104.624818,-43.590133,359.891768,225.632195,222.070116,219.736054,74.107861,236.695571,74.516784,162.754024,154.138497,163.789294,-173.476858,-369.821831,-641.876335,-188.150895,-192.449342,-180.053160
S-Synphos_2,CONF_0002,103.521488,-43.003861,360.061168,222.086116,224.003740,221.594621,75.260519,237.673295,72.875084,158.403594,157.695348,159.456905,-174.089347,-369.196232,-641.680952,-191.444453,-190.670075,-179.110047
S-Synphos_2,CONF_0003,103.752785,-43.759632,360.471563,220.569890,220.596249,221.777490,74.879733,238.682080,74.198551,160.923950,156.102332,159.381300,-173.925559,-369.986369,-641.313373,-193.015454,-194.034095,-179.072570
S-Synphos_2,CONF_0004,102.636312,-41.272195,353.589119,225.178895,224.508518,219.681235,70.351062,239.081686,87.513019,159.511359,159.207877,163.015885,-177.442941,-369.622990,-648.426052,-189.086447,-190.194152,-178.334642
S-Synphos_2,CONF_0005,102.473783,-41.214082,353.957846,221.930687,223.708888,222.326464,70.486964,240.505813,87.416358,155.541296,161.308331,157.883509,-177.654313,-369.563100,-648.104914,-192.232815,-191.231902,-177.308110
S-Synphos_2,CONF_0006,102.637915,-41.584807,354.579798,224.110366,220.983707,219.688964,70.097596,239.599678,88.801341,162.001520,155.113815,163.242068,-177.405423,-369.996761,-647.504793,-190.509763,-193.569098,-178.463639
S-Synphos_2,CONF_0007,102.434356,-41.488213,354.885456,220.083573,219.206826,222.444984,70.290646,241.052100,88.880270,158.153309,157.480832,157.898762,-177.663956,-369.907320,-647.243137,-194.401326,-195.681064,-177.379233
1R4S-catASium-T2_1,CONF_0000,103.370866,-58.884172,353.538445,167.162904,166.629513,166.584698,68.740365,259.120340,116.545612,34.231924,36.973023,37.985280,-179.836214,-389.206763,-653.629356,-91.449332,-82.729291,-85.264049
1R4S-catASium-T2_2,CONF_0000,107.827248,-66.427585,370.133664,167.048376,167.268892,168.004247,69.088284,260.524393,74.930961,37.289710,33.714063,36.481528,-173.487241,-397.200231,-634.111833,-81.559553,-88.528735,-79.000398
1R4S-catASium-T2_2,CONF_0001,107.806351,-66.495406,370.143004,167.263623,167.040731,168.016020,69.095978,260.512790,74.992098,33.726643,37.287619,36.461151,-173.498526,-397.278461,-634.107419,-88.483932,-81.573283,-79.000408
1R4S-catASium-T2_2,CONF_0002,100.177567,-76.214136,375.036497,166.958015,166.702063,166.784631,65.882334,296.894349,63.852779,35.247043,37.151941,37.770583,-183.426803,-407.916877,-628.101502,-89.363812,-82.456776,-88.435237
R-35-tBu-4-MeO-Solphos_1,CONF_0010,108.946416,-37.644200,358.245233,155.941456,151.420447,161.586522,65.868292,216.404325,76.235190,39.807344,15.222300,34.347428,-191.124375,-388.591639,-671.913657,-96.533744,-112.156818,-88.536259
R-35-tBu-4-MeO-Solphos_1,CONF_0031,108.455969,-40.518087,359.482731,155.923041,151.404358,162.011869,66.563743,219.889028,77.980216,39.563796,15.197304,34.452570,-191.348491,-391.075691,-670.329478,-96.169841,-112.333985,-88.931754
R-35-tBu-4-MeO-Solphos_1,CONF_0032,109.232419,-40.412555,360.092547,159.835095,151.382325,155.629587,66.223135,220.732387,76.879615,37.899803,11.114689,31.745484,-190.099333,-390.845367,-669.497659,-92.198463,-116.836938,-122.392376
R-35-tBu-4-MeO-Solphos_1,CONF_0081,109.419662,-39.871562,358.954581,155.232957,151.411278,160.787346,64.925715,216.123782,79.469196,40.261696,16.009691,33.781307,-191.150109,-391.171431,-671.651973,-98.663471,-110.688461,-85.370400
R-35-tBu-4-MeO-Solphos_1,CONF_0083,109.468128,-39.871343,358.950349,160.763840,151.413822,155.907890,64.858124,215.971671,79.465571,33.758689,16.037833,38.524944,-191.104376,-391.189636,-671.652897,-85.350239,-110.690141,-114.898603
R-35-tBu-4-MeO-Solphos_1,CONF_0104,108.937774,-41.920120,359.679676,155.861922,151.438859,161.843879,66.556660,222.203072,77.409059,39.456256,15.173218,34.482588,-190.477576,-392.220737,-670.140497,-96.510055,-112.473944,-89.325487
R-35-tBu-4-MeO-Solphos_1,CONF_0109,109.432862,-39.901588,358.951571,160.788942,151.410720,155.913465,64.892995,216.135150,79.476196,33.776636,16.011592,38.456789,-191.148395,-391.208057,-671.659772,-85.359020,-110.685494,-114.864153
R-35-tBu-4-MeO-Solphos_1,CONF_0112,109.412008,-39.840480,358.823730,160.724668,151.419791,155.897192,65.026799,215.764326,79.575957,33.719603,16.079484,38.617707,-191.175622,-391.186566,-671.769777,-85.308775,-110.668690,-114.928062
R-35-tBu-4-MeO-Solphos_1,CONF_0133,109.317865,-40.457569,360.956952,155.272570,151.186028,160.836512,65.279876,216.127592,75.863773,41.055005,16.055591,33.572469,-191.379254,-391.946889,-670.068297,-98.475402,-110.608667,-84.973872
R-35-tBu-4-MeO-Solphos_1,CONF_0149,108.725709,-42.603528,360.029081,156.050767,151.348392,155.481755,65.241316,218.520892,80.979422,36.657304,15.740092,39.841284,-191.414831,-393.489064,-670.635775,-113.989540,-110.603225,-97.505670
R-35-tBu-4-MeO-Solphos_1,CONF_0150,109.158618,-40.562139,360.967218,155.988565,151.209396,155.518950,65.530252,216.916357,75.635945,37.481977,15.771974,40.802935,-191.402443,-391.982570,-670.005502,-113.971942,-110.640016,-97.888349
R-35-tBu-4-MeO-Solphos_1,CONF_0160,108.955534,-37.635033,358.240846,155.922605,151.427608,161.576811,65.872345,216.373030,76.234143,39.814619,15.230484,34.339968,-191.111132,-388.587834,-671.904897,-96.565278,-112.153294,-88.536618
R-35-tBu-4-MeO-Solphos_1,CONF_0184,109.247561,-41.458944,359.849174,156.352726,151.430903,156.042905,66.633562,221.811880,77.196764,36.689542,15.072179,39.585481,-190.146759,-391.601072,-670.119120,-115.019838,-112.525086,-96.304290
R-35-tBu-4-MeO-Solphos_1,CONF_0202,108.727356,-42.595828,360.012141,161.371448,151.347687,156.047348,65.226257,218.507706,80.994536,34.353217,15.750492,36.663307,-191.416740,-393.484821,-670.658329,-85.606031,-110.601812,-113.993208
R-35-tBu-4-MeO-Solphos_1,CONF_0203,109.437160,-39.895401,358.930325,160.766544,151.415197,155.907321,64.908037,215.983539,79.525793,33.752954,16.033277,38.517551,-191.136092,-391.210279,-671.672778,-85.342663,-110.687906,-114.894338
R-35-tBu-4-MeO-Solphos_1,CONF_0206,109.477022,-39.912405,358.826076,155.933074,151.404207,155.166953,64.890749,216.017154,79.456001,38.507538,16.041327,40.302189,-191.087828,-391.229924,-671.738727,-114.881827,-110.696544,-98.790751
R-35-tBu-4-MeO-Solphos_1,CONF_0236,108.960859,-37.683344,358.232284,155.922736,151.426219,161.570730,65.862311,216.420402,76.258520,39.816696,15.230792,34.337792,-191.112495,-388.634162,-671.915139,-96.566814,-112.161476,-88.540363
R-35-tBu-4-MeO-Solphos_1,CONF_0249,108.372861,-41.835915,361.954084,156.291116,151.222630,161.724459,67.752393,224.521821,74.368602,40.001309,14.984945,34.391339,-190.601435,-391.760126,-668.502487,-95.946458,-112.242859,-88.598231
R-35-tBu-4-MeO-Solphos_1,CONF_0268,109.586212,-43.366071,360.391711,155.389393,151.368972,161.091690,65.459558,220.436905,80.972403,39.927471,15.863461,34.162529,-190.550710,-394.011554,-670.322805,-98.131644,-110.830054,-85.583778
R-35-tBu-4-MeO-Solphos_1,CONF_0274,109.218569,-40.423760,360.078812,161.910912,151.495019,156.435501,66.243332,220.699380,76.884483,34.413059,15.176610,37.041349,-190.115237,-390.855351,-669.517943,-89.411702,-112.714557,-115.103429
R-35-tBu-4-MeO-Solphos_1,CONF_0280,108.299866,-37.678113,360.438602,156.193019,151.201673,161.562449,66.738057,218.109619,73.361658,40.365672,15.150617,34.208529,-191.715891,-388.588254,-670.266908,-96.096084,-111.957923,-88.118360
R-35-tBu-4-MeO-Solphos_1,CONF_0294,109.670723,-43.499396,360.417883,155.905352,151.367674,155.283567,65.340099,220.304796,80.909547,37.785263,15.952315,40.010301,-190.457925,-394.128610,-670.288666,-114.811192,-110.803828,-98.327908
R-35-tBu-4-MeO-Solphos_1,CONF_0306,109.180536,-40.020821,359.467151,156.433925,151.528995,155.678563,66.237392,220.207241,76.316731,37.309306,15.156414,39.410837,-190.220127,-390.585188,-670.211382,-115.175120,-112.662843,-97.273977
R-35-tBu-4-MeO-Solphos_1,CONF_0307,110.387395,-41.789272,357.158217,160.648910,151.336452,153.689743,63.045217,232.475685,75.465709,38.090620,14.600576,37.012114,-190.933704,-392.265117,-672.033997,-83.012502,-112.958792,-116.635742
R-35-tBu-4-MeO-Solphos_1,CONF_0322,110.349823,-41.764965,357.092460,157.248186,151.334747,160.631534,63.106722,232.415857,75.483364,34.107542,14.599581,38.100861,-190.985219,-392.240390,-672.099032,-110.226022,-112.963311,-83.009437
R-35-tBu-4-MeO-Solphos_1,CONF_0368,108.880422,-37.553743,358.207026,161.568362,151.417615,156.300426,65.931559,216.372051,76.253679,34.332809,15.237646,37.442227,-191.176139,-388.498995,-671.965756,-88.500590,-112.132404,-114.939521
R-35-tBu-4-MeO-Solphos_1,CONF_0381,111.380940,-38.966027,353.170546,153.120599,150.683458,154.430040,61.595807,230.731457,78.021795,38.765051,14.926743,31.728471,-189.442656,-389.459715,-675.547505,-115.366693,-114.046265,-115.634035
R-35-tBu-4-MeO-Solphos_1,CONF_0383,109.261504,-44.760318,362.300211,161.486392,151.218703,156.251908,66.745799,223.682142,76.166604,34.353288,15.425622,36.029744,-190.367928,-395.213324,-668.442860,-85.735945,-110.821548,-113.431248
R-35-tBu-4-MeO-Solphos_1,CONF_0403,109.725048,-41.863934,359.313757,155.881352,151.492607,155.319184,64.851187,216.789770,81.519430,38.912102,15.873867,40.149046,-190.836686,-393.137407,-671.547235,-115.701862,-111.284627,-99.293039
R-35-tBu-4-MeO-Solphos_1,CONF_0406,109.169436,-41.276256,359.768319,156.062531,151.432250,161.789888,66.673447,221.280229,77.475600,39.656695,15.118486,34.563394,-190.300083,-391.451280,-670.305779,-96.331992,-112.491368,-88.986892
R-35-tBu-4-MeO-Solphos_1,CONF_0410,108.469304,-40.502627,359.496962,155.961642,151.404503,162.088352,66.554702,219.948006,78.036085,39.543779,15.143281,34.481931,-191.310650,-391.066628,-670.298228,-96.060978,-112.359190,-89.002550
R-35-tBu-4-MeO-Solphos_1,CONF_0469,108.871720,-41.032743,360.842230,161.071997,151.333854,156.144727,66.573177,217.333554,75.294796,33.927532,15.487813,37.959831,-191.181013,-392.290323,-670.053995,-86.130747,-111.342779,-114.877832
R-35-tBu-4-MeO-Solphos_1,CONF_0483,108.917072,-41.784956,359.623744,156.398295,151.413559,155.923541,66.506330,221.951531,77.299111,36.410714,15.118695,39.495955,-190.488367,-392.081131,-670.231759,-114.749106,-112.490758,-96.379245
R-35-tBu-4-MeO-Solphos_1,CONF_0496,109.175389,-40.490119,360.862455,160.202433,151.484653,155.755831,65.514406,216.429546,75.878220,37.160398,13.617205,31.549754,-191.476734,-391.968955,-670.142008,-91.376422,-116.389796,-123.601422
R-35-tBu-4-MeO-Solphos_1,CONF_0498,109.249593,-44.791335,362.273327,155.415716,151.204114,161.189490,66.739189,223.215265,76.269179,40.388767,15.669295,34.092087,-190.476045,-395.260791,-668.525957,-97.908948,-110.778928,-85.526936
R-35-tBu-4-MeO-Solphos_1,CONF_0563,110.627522,-42.205408,356.639991,154.351793,150.873458,159.751509,64.425853,231.936449,76.222998,31.275038,14.808995,35.605044,-189.692507,-392.249725,-671.965914,-116.172882,-114.330817,-82.447275
R-35-tBu-4-MeO-Solphos_1,CONF_0581,108.874428,-41.030669,360.846014,155.459501,151.339202,161.062992,66.554789,217.335706,75.307077,40.706437,15.487836,33.926198,-191.202625,-392.284274,-670.050354,-98.926827,-111.358703,-86.124811
R-35-tBu-4-MeO-Solphos_1,CONF_0595,108.314682,-37.694329,360.426963,155.508578,151.425212,161.673780,66.706308,218.065507,73.376027,31.905191,11.618249,40.342111,-191.702940,-388.603223,-670.276194,-123.572875,-117.154675,-100.903069
R-35-tBu-4-MeO-Solphos_2,CONF_0031,104.675051,-48.171785,358.682907,162.099183,151.060723,157.408786,63.510844,248.417278,88.022168,36.883888,13.842335,28.542018,-197.411903,-401.160364,-669.963737,-91.723359,-109.943298,-108.319650
R-35-tBu-4-MeO-Solphos_2,CONF_0037,106.066165,-42.995221,352.755460,155.652590,150.998059,161.878849,64.403255,238.834634,93.933989,40.756735,14.876943,33.885540,-195.674287,-395.802625,-675.016387,-96.619420,-110.698830,-86.918470
R-35-tBu-4-MeO-Solphos_2,CONF_0049,104.604338,-48.467555,358.792318,153.249671,151.334519,162.407187,63.518507,248.832458,87.817703,39.485593,13.838442,34.077367,-197.471789,-401.459854,-669.850912,-126.922002,-119.217934,-95.113274
R-35-tBu-4-MeO-Solphos_2,CONF_0059,105.383055,-42.086177,358.928606,158.891635,151.102434,161.217730,64.206742,237.492911,84.322945,38.004231,13.629363,40.050766,-196.853375,-396.113689,-669.617956,-90.071632,-111.506516,-97.437517
R-35-tBu-4-MeO-Solphos_2,CONF_0111,105.261929,-50.178026,362.152741,149.310631,150.312646,159.951563,61.361921,251.959828,80.679153,42.575475,15.833422,33.080854,-197.117076,-403.920194,-666.102613,-129.478323,-119.666322,-86.209764
R-35-tBu-4-MeO-Solphos_2,CONF_0128,105.390466,-47.003976,361.843413,156.897797,150.320544,149.248805,63.858056,247.179662,81.117039,33.964122,15.747573,40.947865,-196.916177,-400.836454,-666.336860,-108.612644,-119.173021,-128.870683
R-35-tBu-4-MeO-Solphos_2,CONF_0194,105.077340,-51.470863,361.408578,153.299855,150.845099,153.588949,61.753885,253.014299,82.627801,36.446029,13.391991,29.119055,-197.178912,-404.684812,-667.165125,-120.407286,-116.986754,-117.835592
R-35-tBu-4-MeO-Solphos_2,CONF_0204,105.789453,-43.433392,359.249118,156.771813,150.294094,149.330735,63.704353,239.033323,83.136227,34.516387,15.762419,41.428899,-196.207424,-397.330345,-669.131794,-108.894034,-119.124508,-128.757746
R-35-tBu-4-MeO-Solphos_2,CONF_0211,105.696281,-44.105962,359.753170,158.908879,151.116776,161.260900,63.366327,241.491118,82.541227,37.939239,13.689124,39.917866,-196.413013,-397.926990,-668.593186,-90.112353,-111.322797,-96.707994
R-35-tBu-4-MeO-Solphos_2,CONF_0221,104.651697,-48.325973,358.751515,162.420169,151.334944,157.583268,63.490238,248.602105,87.869545,34.069401,13.843918,38.171060,-197.416328,-401.312212,-669.889369,-95.148169,-119.241080,-98.381629
R-35-tBu-4-MeO-Solphos_2,CONF_0235,105.706537,-44.197687,359.784524,158.907189,151.119381,161.258394,63.345233,241.657231,82.488846,37.941318,13.697783,39.901223,-196.419978,-398.016403,-668.562521,-90.127264,-111.307119,-96.651376
R-35-tBu-4-MeO-Solphos_2,CONF_0238,104.488316,-52.535488,362.937086,158.354977,151.024672,158.532861,63.913903,255.217027,80.876395,27.401428,14.267394,37.411698,-198.246839,-406.256851,-665.193018,-106.411842,-108.198930,-91.342339
R-35-tBu-4-MeO-Solphos_2,CONF_0239,105.775971,-43.399626,359.255665,160.054160,150.293459,156.771405,63.737804,238.916751,83.201930,33.043713,15.764257,34.526804,-196.209846,-397.303582,-669.118293,-85.372101,-119.118021,-108.894144
R-35-tBu-4-MeO-Solphos_2,CONF_0281,104.694314,-38.919808,350.460965,159.838207,151.422655,156.590070,67.408471,223.713651,101.568049,37.843446,11.349809,30.586823,-194.920858,-391.407803,-677.093033,-92.199787,-117.086619,-120.214001
R-35-tBu-4-MeO-Solphos_2,CONF_0289,105.031313,-51.203749,361.432780,157.422642,150.485915,159.107668,61.921213,253.053335,82.844468,40.281994,16.580825,35.641850,-197.246304,-404.357853,-667.132651,-94.299467,-107.825512,-92.344763
R-35-tBu-4-MeO-Solphos_2,CONF_0318,104.743469,-38.860352,350.344650,159.838193,151.439640,156.593311,67.342357,223.335354,101.803716,37.845637,11.383056,30.554155,-194.832261,-391.336735,-677.190967,-92.137223,-116.970749,-120.072783
R-35-tBu-4-MeO-Solphos_2,CONF_0343,102.349870,-47.510107,360.934720,149.256213,150.634461,159.956453,68.105502,253.245196,88.005563,43.164209,15.902247,33.123786,-199.434079,-401.012357,-666.807582,-129.714620,-118.905416,-85.673508
