Ligand,Conformer,Vbur_5,Vbur_6,Vbur_7
116_cs,CONF_0103,45.39650446,69.0776625,68.60451839
116_cs,CONF_0107,45.1800711,69.84440511,68.16173783
116_cs,CONF_0118,44.04644456,67.73017847,69.79258555
116_cs,CONF_0119,45.1721898,69.84664636,68.17429579
116_cs,CONF_0151,44.91308468,68.66023511,68.98638026
116_cs,CONF_0152,45.67229667,68.67732604,70.00479007
116_cs,CONF_0175,43.98150533,69.30415197,68.01946843
116_cs,CONF_0177,43.98427611,67.92933108,68.77053883
116_cs,CONF_0201,45.74570888,69.8107585,68.76817603
116_cs,CONF_0207,43.73838608,67.38170413,69.50180111
116_cs,CONF_0234,45.09684471,68.78320251,69.58166937
116_cs,CONF_0330,44.0739846,67.73253851,69.78833791
116_cs,CONF_0406,42.96369581,67.34133504,67.38508388
119_cs,CONF_0001,42.46818169,67.14881701,66.92059182
119_cs,CONF_0002,42.44677748,67.17228646,66.90735337
11_cs,CONF_0002,43.98530634,71.56562267,69.29728367
11_cs,CONF_0006,43.99321296,71.55915461,69.28425714
11_cs,CONF_0007,43.98733979,71.56030625,69.29223824
11_cs,CONF_0011,44.30280244,69.31783925,69.94869481
11_cs,CONF_0012,43.98957858,71.55894764,69.28334251
11_cs,CONF_0014,44.28937165,69.33815886,69.93544416
11_cs,CONF_0015,44.29577911,69.34063249,69.94216916
11_cs,CONF_0016,44.29938987,69.3428868,69.94161176
11_cs,CONF_0017,44.80994503,69.2518494,69.69995718
11_cs,CONF_0018,44.80425488,69.2556569,69.69935161
11_cs,CONF_0019,44.80233659,69.25845907,69.70640882
11_cs,CONF_0020,44.82755019,69.26573694,69.7071368
11_cs,CONF_0042,44.32212601,69.3333584,69.9012504
11_cs,CONF_0045,44.29317214,69.32263149,69.90914579
11_cs,CONF_0048,44.31112584,69.32221846,69.90052851
11_cs,CONF_0051,44.29987203,69.32214412,69.91057529
11_cs,CONF_0058,44.00070739,69.29096853,71.55809425
11_cs,CONF_0059,43.99764664,69.28876189,71.55772632
11_cs,CONF_0062,44.80320054,69.25643968,69.69252214
11_cs,CONF_0065,44.81033915,69.26614351,69.6864752
11_cs,CONF_0067,44.83373008,69.27336999,69.6912498
11_cs,CONF_0069,44.83626275,69.25368562,69.70182664
11_cs,CONF_0073,44.81635506,69.25791805,69.69554556
11_cs,CONF_0074,44.8117408,69.26963488,69.68461641
11_cs,CONF_0078,44.80460526,69.26663153,69.6897604
11_cs,CONF_0080,43.98232405,69.28760615,71.56372168
11_cs,CONF_0084,44.00178799,69.29155239,71.57075302
11_cs,CONF_0085,44.33728229,69.95619196,69.32367032
11_cs,CONF_0088,44.30254596,69.32244398,69.97043789
11_cs,CONF_0092,44.83339623,69.25918706,69.6971638
11_cs,CONF_0094,43.97570397,69.2839468,71.55828269
11_cs,CONF_0097,44.31846032,69.32734552,69.95682546
120_cs,CONF_0001,42.4650839,67.17063026,66.89660454
120_cs,CONF_0002,42.44402764,67.16776101,66.88297674
120_cs,CONF_0003,42.46026939,67.19339933,66.88253686
120_cs,CONF_0004,42.45561049,67.19256607,66.88186731
121_cs,CONF_0001,47.19641297,72.62826346,73.29297585
121_cs,CONF_0003,46.93816169,72.94318889,72.74943797
121_cs,CONF_0004,49.61136145,73.6530423,73.93077001
121_cs,CONF_0007,49.61350246,73.65247407,73.93500775
121_cs,CONF_0010,46.98404697,72.82076239,72.93839232
121_cs,CONF_0015,49.39710801,74.00950066,73.83278425
121_cs,CONF_0018,47.20065614,71.97555869,72.76735642
121_cs,CONF_0019,47.13707333,73.2799433,72.64008678
121_cs,CONF_0051,49.39437676,73.83169957,74.02301267
121_cs,CONF_0054,49.39571812,73.82151055,73.99762858
121_cs,CONF_0064,47.13898203,72.65146979,73.28598272
121_cs,CONF_0109,47.26633481,72.82549894,71.96104997
121_cs,CONF_0119,47.24315209,73.62003939,72.38520262
121_cs,CONF_0125,49.61008563,73.65629841,73.92596646
121_cs,CONF_0137,47.18669213,73.29430694,72.60443261
122_cs,CONF_0001,47.17333307,72.63229792,73.27475649
122_cs,CONF_0003,46.92018063,72.76834388,72.94786459
122_cs,CONF_0005,49.62546464,73.65659708,73.93254484
122_cs,CONF_0006,47.27596158,72.82982847,71.963261
122_cs,CONF_0009,49.62859818,73.65866157,73.92140767
122_cs,CONF_0011,46.92722766,72.79165474,72.9386848
122_cs,CONF_0022,49.36405512,74.08368215,73.81810738
122_cs,CONF_0026,47.28696041,72.83976833,71.96047606
122_cs,CONF_0046,49.38724842,74.04499209,73.82316512
122_cs,CONF_0050,49.40267614,74.07115764,73.81748713
122_cs,CONF_0075,47.19395339,72.60854823,73.27990865
122_cs,CONF_0097,47.2524068,72.38655605,73.59320802
122_cs,CONF_0122,47.31550984,72.84767382,71.96106555
122_cs,CONF_0139,49.6071062,73.640505,73.92923831
122_cs,CONF_0154,47.2149313,72.61879979,73.28016598
123_cs,CONF_0001,26.40925136,34.98303603,34.98226991
124_cs,CONF_0001,26.40485424,34.98479473,34.98965726
124_cs,CONF_0002,26.4103139,34.98394804,34.98580374
125_cs,CONF_0001,46.81168078,70.14945117,70.11409666
125_cs,CONF_0002,46.53350916,69.92828646,71.18521695
125_cs,CONF_0003,46.75010548,70.17275867,70.05491981
125_cs,CONF_0004,46.68171954,70.27321324,69.77992407
125_cs,CONF_0006,45.99662202,70.78542087,69.71699584
125_cs,CONF_0007,45.8828624,70.30976627,70.03520806
125_cs,CONF_0008,45.38765479,70.40002395,69.26064756
125_cs,CONF_0011,46.79913974,70.16292705,70.11844372
125_cs,CONF_0013,47.33232981,71.88575678,69.63356727
125_cs,CONF_0020,46.46181439,70.89268495,68.98094769
125_cs,CONF_0021,46.46801092,70.89639788,68.98717212
125_cs,CONF_0024,46.39728643,69.60280896,71.8014486
125_cs,CONF_0032,45.50641553,70.45634146,69.30974196
125_cs,CONF_0033,45.50020469,70.4512779,69.30668666
125_cs,CONF_0043,46.43854768,69.44108504,73.01694169
125_cs,CONF_0044,45.98777831,70.77975698,69.71763764
125_cs,CONF_0045,45.98647631,70.78154373,69.70671089
125_cs,CONF_0046,46.75156584,71.09401543,69.14454195
125_cs,CONF_0051,47.33422869,69.9583575,72.23956665
125_cs,CONF_0063,47.49337357,69.82614447,71.40475073
125_cs,CONF_0066,47.57811233,72.47405074,69.84727829
125_cs,CONF_0067,47.38354768,70.75041931,70.39040176
125_cs,CONF_0073,46.55637908,73.64842002,69.14332262
125_cs,CONF_0076,47.49146253,69.83026964,71.39571866
125_cs,CONF_0087,45.45586831,70.00293822,69.81804536
125_cs,CONF_0094,47.76830814,70.6489121,70.76517
125_cs,CONF_0098,47.75764319,70.63978221,70.76902083
125_cs,CONF_0111,46.44347823,70.28404613,69.61465092
125_cs,CONF_0116,45.42740494,69.99624735,69.81462839
125_cs,CONF_0168,46.73743074,71.09654628,69.14642611
125_cs,CONF_0177,46.43825154,70.27554669,69.61070246
125_cs,CONF_0188,46.45970257,70.28802172,69.61496338
125_cs,CONF_0239,47.49022464,69.82877521,71.40864947
125_cs,CONF_0274,47.46422017,69.83305879,71.41612889
125_cs,CONF_0276,45.44919076,69.99209078,69.82645783
125_cs,CONF_0361,45.88171488,70.28982884,70.03159516
125_cs,CONF_0362,47.58158058,72.47373078,69.85953932
126_cs,CONF_0001,46.80522649,70.14393323,70.10738195
126_cs,CONF_0002,46.49650664,69.93041317,71.16731173
126_cs,CONF_0003,46.7740296,70.18869002,70.05287093
126_cs,CONF_0004,46.67441357,70.27893201,69.77354615
126_cs,CONF_0006,45.97778697,70.78564382,69.72170082
126_cs,CONF_0007,45.94122648,70.25391673,70.0672353
126_cs,CONF_0008,45.38231239,70.36886701,69.32580562
126_cs,CONF_0011,46.80328736,70.14108493,70.11438557
126_cs,CONF_0013,47.30939862,71.88087667,69.63308865
126_cs,CONF_0020,46.48892744,70.89584972,68.99822599
126_cs,CONF_0021,46.49856824,70.88327074,68.99404856
126_cs,CONF_0027,46.3883611,69.59599131,71.78774703
126_cs,CONF_0031,45.5276011,70.49398214,69.30639923
126_cs,CONF_0032,45.52806076,70.50393172,69.31387709
126_cs,CONF_0042,46.43533729,69.45415481,73.01686211
126_cs,CONF_0043,45.99192809,70.78502813,69.72531677
126_cs,CONF_0044,45.98336465,70.78649026,69.72503828
126_cs,CONF_0045,46.76964659,71.10357941,69.14415575
126_cs,CONF_0050,47.32919774,69.96487441,72.22805128
126_cs,CONF_0062,47.50018276,69.838096,71.43995929
126_cs,CONF_0065,47.5788389,72.46172784,69.84891281
126_cs,CONF_0066,47.39570932,70.75430778,70.39068766
126_cs,CONF_0072,46.55524379,73.62814175,69.14710817
126_cs,CONF_0075,47.50039859,69.83266322,71.43386272
126_cs,CONF_0086,45.46092551,70.00563929,69.79161953
126_cs,CONF_0093,47.7036511,70.62068341,70.71337815
126_cs,CONF_0097,47.71261216,70.61175925,70.72744172
126_cs,CONF_0108,47.322854,70.09555637,72.2596748
126_cs,CONF_0110,46.47955571,70.28836875,69.61099991
126_cs,CONF_0115,45.48147075,70.01211421,69.80140012
126_cs,CONF_0164,46.73228007,71.09394962,69.13002461
126_cs,CONF_0173,46.47709939,70.28862408,69.61226807
126_cs,CONF_0185,46.48355665,70.28592435,69.62198758
126_cs,CONF_0223,46.45028195,70.09997125,70.18965529
126_cs,CONF_0236,47.49385744,69.84067418,71.46141373
126_cs,CONF_0270,47.50542541,69.8484839,71.44874229
126_cs,CONF_0273,45.48234462,70.0092738,69.80710653
127_cs,CONF_0001,44.10290508,70.41183351,68.40374505
127_cs,CONF_0002,44.09875182,70.39676881,68.39622543
127_cs,CONF_0003,44.02037395,68.47954817,69.94614466
127_cs,CONF_0004,43.95483743,68.45452685,69.97130138
127_cs,CONF_0005,44.03994581,68.4840594,69.91564868
127_cs,CONF_0006,43.81595181,69.11773511,72.35401422
127_cs,CONF_0007,45.80494872,68.42461075,69.56684901
127_cs,CONF_0009,42.8105847,68.20264755,71.31388421
127_cs,CONF_0010,42.82119832,68.20107279,71.32089291
127_cs,CONF_0011,44.24616837,69.20610741,69.46639718
127_cs,CONF_0012,46.14940092,67.48650696,69.76852671
127_cs,CONF_0013,42.84068275,68.19486615,71.252334
127_cs,CONF_0014,43.22785149,70.71785585,68.9083271
127_cs,CONF_0015,42.38218005,71.82077756,68.25262774
127_cs,CONF_0016,42.98600697,68.07853534,69.47926943
127_cs,CONF_0017,43.03281656,68.61374192,69.52395142
127_cs,CONF_0018,44.21657781,69.76686707,71.07567713
127_cs,CONF_0019,45.59616408,69.70760739,67.25928969
127_cs,CONF_0020,43.85215314,68.01863299,67.78334527
127_cs,CONF_0022,43.85214829,68.02287979,67.78125278
127_cs,CONF_0023,44.11335302,67.81003943,67.73175262
127_cs,CONF_0024,42.83214775,68.21237425,71.31989874
127_cs,CONF_0025,43.94512117,67.95696664,67.80292006
127_cs,CONF_0029,44.14910579,70.39376076,68.39379285
128_cs,CONF_0001,44.11753239,70.4239738,68.41255155
128_cs,CONF_0002,44.1159884,70.4069157,68.41206043
128_cs,CONF_0003,43.9092875,68.45925426,69.97770025
128_cs,CONF_0004,43.84532853,68.46999832,69.98558074
128_cs,CONF_0005,43.90491495,68.46234452,69.97633481
128_cs,CONF_0006,43.83917488,69.14245255,72.34750061
128_cs,CONF_0007,45.8351609,68.43595606,69.58538917
128_cs,CONF_0009,42.82391323,68.19261959,71.27229259
128_cs,CONF_0010,42.82589201,68.19797408,71.29080837
128_cs,CONF_0011,44.26969077,69.20995117,69.45863638
128_cs,CONF_0012,46.13667139,67.49160154,69.77241745
128_cs,CONF_0013,43.22917356,70.67126,68.85052438
128_cs,CONF_0014,42.42067051,71.82184081,68.26439192
128_cs,CONF_0015,42.97862031,68.08565894,69.43323375
128_cs,CONF_0016,43.04872666,68.59294628,69.45258481
128_cs,CONF_0017,44.22236611,69.75612235,71.07595391
128_cs,CONF_0018,45.56412984,69.67340147,67.23884042
128_cs,CONF_0019,43.89490438,67.98458464,67.79867532
128_cs,CONF_0021,42.82803021,68.1975374,71.28623327
128_cs,CONF_0022,43.97265481,67.9513556,67.81847361
128_cs,CONF_0023,43.92470726,67.98485843,67.80865981
128_cs,CONF_0025,45.25167865,69.11837093,69.63001747
128_cs,CONF_0028,44.09050211,70.42387372,68.42421487
12_cs,CONF_0006,43.98686826,71.56444795,69.28160639
12_cs,CONF_0010,43.98171583,71.56913462,69.28460028
12_cs,CONF_0011,43.99149983,71.56584044,69.2891512
12_cs,CONF_0012,44.32635669,69.30342533,69.95807154
12_cs,CONF_0013,43.9816462,71.57029638,69.28687501
12_cs,CONF_0014,44.33279466,69.31434535,69.95859359
12_cs,CONF_0015,44.32870249,69.32211332,69.95747958
12_cs,CONF_0016,44.3157979,69.33489571,69.93981558
12_cs,CONF_0017,44.81501261,69.68962115,69.25856609
12_cs,CONF_0018,44.81223016,69.69540419,69.24654177
12_cs,CONF_0019,44.81868369,69.68820342,69.26156432
12_cs,CONF_0020,44.81897159,69.68904937,69.25869452
12_cs,CONF_0029,43.58870634,71.99820642,68.74776334
12_cs,CONF_0040,44.3382505,69.90201764,69.34923281
12_cs,CONF_0044,44.33608423,69.89313645,69.35347541
12_cs,CONF_0045,44.35902024,69.91141693,69.34973915
12_cs,CONF_0047,44.34565378,69.89755812,69.34317293
12_cs,CONF_0049,44.33577554,69.90233533,69.34717312
12_cs,CONF_0060,44.81247976,69.69578183,69.26631598
12_cs,CONF_0062,44.79860305,69.68322799,69.26355836
12_cs,CONF_0064,44.80997323,69.68438451,69.27236763
12_cs,CONF_0069,44.80555107,69.71123887,69.24963204
12_cs,CONF_0071,44.79141645,69.67854639,69.26766571
12_cs,CONF_0076,44.80303908,69.68128919,69.26981868
12_cs,CONF_0077,43.98945837,71.57283571,69.28278409
12_cs,CONF_0081,43.99812843,71.57269786,69.29817049
12_cs,CONF_0085,44.00275167,71.5782665,69.29566462
131_cs,CONF_0001,45.42971448,67.56415416,69.05508226
131_cs,CONF_0002,45.58942096,67.35073406,68.08663813
131_cs,CONF_0004,46.88644255,68.08555226,69.70680773
131_cs,CONF_0005,44.140981,65.94831728,68.9604778
131_cs,CONF_0006,46.2821725,66.14197022,66.15225979
131_cs,CONF_0008,42.75734966,68.42256606,65.46183704
131_cs,CONF_0009,46.19548795,66.15032525,66.14752535
131_cs,CONF_0011,45.74861014,66.23529338,66.22726124
131_cs,CONF_0014,45.63050151,68.6241022,70.6260687
131_cs,CONF_0016,44.13367059,65.94174141,68.98787099
131_cs,CONF_0027,47.13401651,67.23160892,69.6562086
131_cs,CONF_0029,45.83790543,66.18158703,66.1865149
131_cs,CONF_0032,45.79565289,68.41260591,70.31436137
131_cs,CONF_0034,47.16907436,69.63955879,67.22543039
131_cs,CONF_0036,44.69025748,68.50963246,65.26878651
131_cs,CONF_0044,46.47673062,69.88635652,67.4270775
131_cs,CONF_0050,45.36002156,70.91683811,68.54736238
131_cs,CONF_0060,45.16840993,67.59619629,67.98967881
131_cs,CONF_0061,46.06057315,67.73526946,66.61653748
131_cs,CONF_0072,45.31970933,70.92776902,68.55415101
131_cs,CONF_0088,42.74507865,65.44886537,68.42787928
131_cs,CONF_0095,46.0711926,67.77732985,66.59444285
131_cs,CONF_0100,46.10449014,67.82578788,66.58318695
131_cs,CONF_0101,45.35656126,70.91253032,68.53803816
131_cs,CONF_0113,46.08351592,66.58773613,67.79093885
131_cs,CONF_0121,45.8428315,66.18781122,66.19843531
131_cs,CONF_0122,45.83935019,66.19121985,66.20428356
131_cs,CONF_0123,45.85757494,66.18556715,66.20030245
131_cs,CONF_0125,46.0952056,67.798667,66.60277494
131_cs,CONF_0136,46.55404098,69.87605121,67.44206448
131_cs,CONF_0139,46.510488,69.87633056,67.44809599
132_cs,CONF_0001,45.43340512,67.60809115,69.03948485
132_cs,CONF_0002,45.63545135,67.35700252,68.06077932
132_cs,CONF_0004,45.63802265,68.02540968,67.36895679
132_cs,CONF_0005,46.88374638,68.10545415,69.69496326
132_cs,CONF_0006,44.10923712,65.9324079,68.98857818
132_cs,CONF_0007,46.25424084,66.16468799,66.1532281
132_cs,CONF_0008,46.88682024,69.69986222,68.08593891
132_cs,CONF_0009,45.72674834,66.21386492,66.2302996
132_cs,CONF_0010,44.1185665,68.94670519,65.92632459
132_cs,CONF_0012,42.76474319,68.4021954,65.46591332
132_cs,CONF_0016,45.65417177,68.61503071,70.62098746
132_cs,CONF_0019,45.74877532,66.24321694,66.23777645
132_cs,CONF_0021,47.15825149,69.63334856,67.21299492
132_cs,CONF_0023,45.81405727,70.32412181,68.39681359
132_cs,CONF_0033,45.84806177,66.1772907,66.18330916
132_cs,CONF_0037,47.16632761,67.22211509,69.66025619
132_cs,CONF_0038,47.11638075,69.60294821,67.17714828
132_cs,CONF_0040,44.68818513,68.50601698,65.26829329
132_cs,CONF_0043,46.48065206,67.4255115,69.8742722
132_cs,CONF_0045,46.49408934,67.42982986,69.85791137
132_cs,CONF_0047,45.32756674,68.55152804,70.91045934
132_cs,CONF_0048,46.46830417,67.41918572,69.87417491
132_cs,CONF_0056,45.16319714,67.96494841,67.59282531
132_cs,CONF_0062,46.46749328,69.87051398,67.42655588
132_cs,CONF_0065,46.22664694,67.87835202,67.39641106
132_cs,CONF_0067,46.51170401,69.8732279,67.42133557
132_cs,CONF_0083,45.3348771,70.90502986,68.54674482
132_cs,CONF_0122,42.75737373,65.45548981,68.43686077
132_cs,CONF_0162,46.51660688,67.42803114,69.86355256
132_cs,CONF_0171,45.83515513,66.18408209,66.18827649
132_cs,CONF_0173,45.82966647,66.18032749,66.18134424
132_cs,CONF_0180,45.86347076,66.20746361,66.19067975
132_cs,CONF_0193,46.5795551,67.45090504,69.85763063
132_cs,CONF_0205,44.13609343,69.33555946,66.62305779
132_cs,CONF_0206,45.16756992,67.97857283,67.61386461
132_cs,CONF_0211,46.58157237,69.86733803,67.44326426
133_cs,CONF_0002,43.61292092,71.93978184,69.38469882
133_cs,CONF_0004,44.35764832,69.3516787,69.96263214
133_cs,CONF_0005,44.89556645,69.31065789,69.77285149
133_cs,CONF_0010,43.59200372,71.9301458,69.37685452
133_cs,CONF_0022,44.89231403,69.76464879,69.31054434
133_cs,CONF_0024,44.39291637,69.3550139,69.94984958
133_cs,CONF_0033,43.59193762,69.37076687,71.93239702
133_cs,CONF_0037,44.89936021,69.3238062,69.78699614
133_cs,CONF_0039,44.88578648,69.34983141,69.75000835
133_cs,CONF_0040,44.89595292,69.30320478,69.77868041
133_cs,CONF_0052,43.63596741,69.39723687,71.92366362
133_cs,CONF_0056,44.39108243,69.35599088,69.97811752
134_cs,CONF_0003,43.612686,71.93511444,69.38976851
134_cs,CONF_0004,44.36080645,69.33500152,69.97176823
134_cs,CONF_0005,44.87030687,69.76608016,69.3255976
134_cs,CONF_0012,43.59266078,71.92378441,69.37556961
134_cs,CONF_0020,44.35118798,69.91554454,69.37608658
134_cs,CONF_0024,44.91586139,69.7839723,69.32189889
134_cs,CONF_0035,43.59701671,69.37252133,71.91380717
134_cs,CONF_0037,44.89508893,69.76358655,69.318094
134_cs,CONF_0048,43.92599499,71.76924127,69.40588751
135_cs,CONF_0002,44.30924309,71.8625135,69.38789293
135_cs,CONF_0006,44.30281126,71.86232662,69.37932926
135_cs,CONF_0007,44.35222735,71.86251533,69.39285913
135_cs,CONF_0010,44.34025713,71.85771329,69.40081629
135_cs,CONF_0013,44.68448045,69.41141004,70.11065229
135_cs,CONF_0014,44.68580333,69.42023839,70.09986068
135_cs,CONF_0015,44.69397787,69.42048581,70.10647786
135_cs,CONF_0016,44.70004115,69.40187936,70.1160213
135_cs,CONF_0017,45.21884556,69.35480951,69.80405208
135_cs,CONF_0018,45.2219055,69.35161235,69.80941327
135_cs,CONF_0019,45.22275122,69.3557618,69.81840564
135_cs,CONF_0020,45.21495023,69.35207839,69.82425676
135_cs,CONF_0021,44.66064911,70.10651082,69.3998187
135_cs,CONF_0022,43.87719365,68.85475201,72.2274477
135_cs,CONF_0023,43.86773536,68.86362829,72.21979708
135_cs,CONF_0024,43.87313554,68.86093135,72.22123204
135_cs,CONF_0025,43.86105263,68.85913825,72.22299193
135_cs,CONF_0030,44.69391833,69.40782145,70.09758393
135_cs,CONF_0031,44.68146289,69.41818075,70.09464544
135_cs,CONF_0032,44.69465465,69.42956805,70.07840573
135_cs,CONF_0038,44.30830628,69.38212261,71.85633912
135_cs,CONF_0039,44.33228133,69.39790727,71.86047273
135_cs,CONF_0040,44.31387621,69.37571713,71.85968098
135_cs,CONF_0042,44.34641485,69.38973294,71.86214368
135_cs,CONF_0043,45.22294989,69.35956729,69.81670277
135_cs,CONF_0044,45.18611453,69.35043687,69.80767008
135_cs,CONF_0045,45.19174735,69.3519033,69.8222372
135_cs,CONF_0046,45.20393152,69.35777632,69.82112322
135_cs,CONF_0047,45.18619291,69.35055911,69.82786951
135_cs,CONF_0049,44.29949579,69.37264543,71.87276338
135_cs,CONF_0050,44.30972338,69.38054847,71.87018734
135_cs,CONF_0052,44.69616583,69.43164309,70.09359719
135_cs,CONF_0053,44.68794996,69.42377545,70.09867984
136_cs,CONF_0009,44.30688123,71.84457841,69.39622221
136_cs,CONF_0010,44.30917885,71.84290754,69.40397333
136_cs,CONF_0011,44.3084359,71.84242222,69.39711053
136_cs,CONF_0012,44.31384372,71.83974346,69.39633595
136_cs,CONF_0013,44.66920289,69.39229627,70.12167612
136_cs,CONF_0014,44.66020499,69.39710031,70.11143896
136_cs,CONF_0015,44.66913326,69.40059665,70.11589727
136_cs,CONF_0016,44.65484951,69.39131016,70.11109007
136_cs,CONF_0017,45.21151678,69.80809439,69.36006706
136_cs,CONF_0018,45.20671267,69.81765117,69.35052891
136_cs,CONF_0019,45.20493866,69.8144302,69.35542827
136_cs,CONF_0020,45.22478188,69.81249909,69.36716845
136_cs,CONF_0021,43.89879129,72.230256,68.86620291
136_cs,CONF_0022,43.90147106,72.23039525,68.87302634
136_cs,CONF_0023,43.89004738,72.23188462,68.86377973
136_cs,CONF_0024,43.93352865,72.24264898,68.87641639
136_cs,CONF_0029,44.67390775,70.0817378,69.41318096
136_cs,CONF_0030,44.66460294,70.08719107,69.40768059
136_cs,CONF_0031,44.65343033,70.08939637,69.40358001
136_cs,CONF_0032,44.65427328,70.0930864,69.40385123
136_cs,CONF_0037,44.29833051,69.38892734,71.86928427
136_cs,CONF_0038,44.30923801,69.39983276,71.85718503
136_cs,CONF_0039,44.31090698,71.83968185,69.39603736
136_cs,CONF_0040,45.19721969,69.81148365,69.36807659
136_cs,CONF_0041,45.20272401,69.81000448,69.36131045
136_cs,CONF_0042,45.20325237,69.81882186,69.35727783
136_cs,CONF_0043,45.19680193,69.80568782,69.37086162
136_cs,CONF_0044,45.21340629,69.80562475,69.36674242
136_cs,CONF_0045,44.68469535,69.41710599,70.10095384
136_cs,CONF_0046,45.1832047,69.8034012,69.36630088
136_cs,CONF_0047,45.186883,69.81966992,69.3508443
136_cs,CONF_0050,44.28881366,71.85450429,69.38655014
136_cs,CONF_0051,44.29959716,71.85348414,69.3833346
137_cs,CONF_0001,44.71452165,67.90172538,63.56663144
137_cs,CONF_0002,44.08323203,67.87906765,62.4380354
137_cs,CONF_0003,44.11910304,67.89579365,62.42917753
137_cs,CONF_0004,44.26544983,69.45927881,64.0587512
137_cs,CONF_0005,44.26101669,69.44702261,64.03661638
137_cs,CONF_0006,44.24901865,69.45377829,64.04538347
137_cs,CONF_0007,44.78566222,69.42819287,63.75678376
